0.482;Ankle_left;-0.011;-0.659;0.050
0.482;Ankle_right;0.102;-0.536;-0.090
0.482;Elbow_left;-0.199;-0.035;-0.051
0.482;Elbow_right;0.203;-0.031;-0.149
0.482;Foot_left;0.000;0.000;0.000
0.482;Foot_right;0.000;0.000;0.000
0.482;Hand_left;-0.197;-0.292;-0.009
0.482;Hand_right;0.295;-0.270;-0.135
0.482;Head;-0.024;0.517;-0.137
0.482;Hip_center;0.034;-0.022;-0.069
0.482;Hip_left;-0.021;-0.093;-0.033
0.482;Hip_right;0.108;-0.080;-0.068
0.482;Knee_Right;-0.018;-0.353;0.026
0.482;Knee_left;-0.014;-0.400;0.022
0.482;Shoulder_center;-0.020;0.328;-0.148
0.482;Shoulder_left;-0.151;0.197;-0.086
0.482;Shoulder_right;0.139;0.226;-0.182
0.482;Spine;0.012;0.024;-0.120
0.482;Wrist_left;-0.197;-0.246;-0.020
0.482;Wrist_right;0.292;-0.234;-0.137
0.657;Ankle_left;0.021;-0.730;0.065
0.657;Ankle_right;0.124;-0.510;-0.101
0.657;Elbow_left;-0.199;-0.035;-0.051
0.657;Elbow_right;0.203;-0.031;-0.149
0.657;Foot_left;0.000;0.000;0.000
0.657;Foot_right;0.000;0.000;0.000
0.657;Hand_left;-0.196;-0.292;-0.009
0.657;Hand_right;0.301;-0.267;-0.137
0.657;Head;-0.024;0.517;-0.136
0.657;Hip_center;0.037;-0.021;-0.071
0.657;Hip_left;-0.018;-0.092;-0.036
0.657;Hip_right;0.113;-0.079;-0.073
0.657;Knee_Right;-0.012;-0.345;0.024
0.657;Knee_left;0.005;-0.399;0.007
0.657;Shoulder_center;-0.020;0.328;-0.148
0.657;Shoulder_left;-0.151;0.197;-0.086
0.657;Shoulder_right;0.140;0.226;-0.183
0.657;Spine;0.015;0.025;-0.122
0.657;Wrist_left;-0.197;-0.246;-0.020
0.657;Wrist_right;0.298;-0.233;-0.139
0.826;Ankle_left;-0.012;-0.642;0.066
0.826;Ankle_right;0.035;-0.467;-0.005
0.826;Elbow_left;-0.202;-0.026;-0.055
0.826;Elbow_right;0.205;0.000;-0.153
0.826;Foot_left;0.000;0.000;0.000
0.826;Foot_right;0.000;0.000;0.000
0.826;Hand_left;-0.211;-0.312;-0.013
0.826;Hand_right;0.243;-0.281;-0.099
0.826;Head;-0.024;0.516;-0.133
0.826;Hip_center;0.007;-0.002;-0.063
0.826;Hip_left;-0.056;-0.067;-0.027
0.826;Hip_right;0.079;-0.063;-0.063
0.826;Knee_Right;0.171;-0.336;-0.091
0.826;Knee_left;0.011;-0.390;0.012
0.826;Shoulder_center;-0.017;0.333;-0.145
0.826;Shoulder_left;-0.153;0.216;-0.095
0.826;Shoulder_right;0.135;0.236;-0.178
0.826;Spine;-0.008;0.041;-0.114
0.826;Wrist_left;-0.217;-0.238;-0.024
0.826;Wrist_right;0.240;-0.207;-0.112
0.998;Ankle_left;-0.087;-0.639;0.039
0.998;Ankle_right;-0.025;-0.558;0.048
0.998;Elbow_left;-0.202;-0.023;-0.055
0.998;Elbow_right;0.207;0.003;-0.154
0.998;Foot_left;0.000;0.000;0.000
0.998;Foot_right;0.000;0.000;0.000
0.998;Hand_left;-0.197;-0.313;-0.013
0.998;Hand_right;0.251;-0.282;-0.105
0.998;Head;-0.025;0.516;-0.132
0.998;Hip_center;0.013;0.005;-0.065
0.998;Hip_left;-0.047;-0.061;-0.029
0.998;Hip_right;0.087;-0.055;-0.065
0.998;Knee_Right;0.082;-0.362;-0.062
0.998;Knee_left;0.000;-0.382;0.015
0.998;Shoulder_center;-0.017;0.334;-0.145
0.998;Shoulder_left;-0.152;0.218;-0.096
0.998;Shoulder_right;0.134;0.239;-0.178
0.998;Spine;-0.003;0.047;-0.115
0.998;Wrist_left;-0.205;-0.233;-0.023
0.998;Wrist_right;0.248;-0.203;-0.116
1.248;Ankle_left;-0.038;-0.656;0.051
1.248;Ankle_right;-0.004;-0.554;0.026
1.248;Elbow_left;-0.202;-0.021;-0.056
1.248;Elbow_right;0.207;0.004;-0.155
1.248;Foot_left;0.000;0.000;0.000
1.248;Foot_right;0.000;0.000;0.000
1.248;Hand_left;-0.200;-0.294;-0.018
1.248;Hand_right;0.247;-0.273;-0.106
1.248;Head;-0.025;0.517;-0.134
1.248;Hip_center;0.011;0.007;-0.065
1.248;Hip_left;-0.049;-0.059;-0.031
1.248;Hip_right;0.083;-0.054;-0.065
1.248;Knee_Right;0.067;-0.350;-0.039
1.248;Knee_left;-0.001;-0.373;0.012
1.248;Shoulder_center;-0.017;0.336;-0.145
1.248;Shoulder_left;-0.152;0.219;-0.097
1.248;Shoulder_right;0.132;0.240;-0.177
1.248;Spine;-0.004;0.049;-0.115
1.248;Wrist_left;-0.206;-0.231;-0.024
1.248;Wrist_right;0.245;-0.202;-0.115
1.462;Ankle_left;-0.034;-0.657;0.048
1.462;Ankle_right;0.050;-0.540;-0.039
1.462;Elbow_left;-0.203;-0.019;-0.059
1.462;Elbow_right;0.207;0.003;-0.157
1.462;Foot_left;0.000;0.000;0.000
1.462;Foot_right;0.000;0.000;0.000
1.462;Hand_left;-0.196;-0.297;-0.019
1.462;Hand_right;0.251;-0.273;-0.106
1.462;Head;-0.026;0.517;-0.135
1.462;Hip_center;0.013;0.010;-0.067
1.462;Hip_left;-0.047;-0.057;-0.033
1.462;Hip_right;0.084;-0.050;-0.067
1.462;Knee_Right;0.061;-0.341;-0.029
1.462;Knee_left;-0.008;-0.372;0.015
1.462;Shoulder_center;-0.017;0.337;-0.146
1.462;Shoulder_left;-0.153;0.220;-0.100
1.462;Shoulder_right;0.131;0.242;-0.177
1.462;Spine;-0.002;0.053;-0.117
1.462;Wrist_left;-0.203;-0.229;-0.026
1.462;Wrist_right;0.248;-0.201;-0.115
1.652;Ankle_left;-0.037;-0.659;0.049
1.652;Ankle_right;0.113;-0.483;-0.077
1.652;Elbow_left;-0.203;-0.019;-0.059
1.652;Elbow_right;0.206;0.004;-0.156
1.652;Foot_left;0.000;0.000;0.000
1.652;Foot_right;0.000;0.000;0.000
1.652;Hand_left;-0.201;-0.296;-0.018
1.652;Hand_right;0.245;-0.271;-0.106
1.652;Head;-0.026;0.517;-0.134
1.652;Hip_center;0.009;0.011;-0.066
1.652;Hip_left;-0.051;-0.056;-0.032
1.652;Hip_right;0.080;-0.050;-0.066
