0.630;Ankle_left;-0.067;-0.726;-0.220
0.630;Ankle_right;0.138;-0.729;-0.176
0.630;Elbow_left;-0.258;-0.008;-0.093
0.630;Elbow_right;0.252;0.044;-0.069
0.630;Foot_left;0.000;0.000;0.000
0.630;Foot_right;0.000;0.000;0.000
0.630;Hand_left;-0.193;-0.246;0.011
0.630;Hand_right;0.091;-0.198;0.088
0.630;Head;-0.007;0.547;0.061
0.630;Hip_center;-0.007;0.006;-0.109
0.630;Hip_left;-0.092;-0.077;-0.127
0.630;Hip_right;0.078;-0.072;-0.130
0.630;Knee_Right;0.130;-0.398;-0.157
0.630;Knee_left;-0.117;-0.410;-0.160
0.630;Shoulder_center;-0.009;0.351;-0.015
0.630;Shoulder_left;-0.197;0.269;-0.035
0.630;Shoulder_right;0.172;0.287;-0.050
0.630;Spine;-0.007;0.064;-0.091
0.630;Wrist_left;-0.246;-0.239;-0.071
0.630;Wrist_right;0.166;-0.149;0.052
0.848;Ankle_left;-0.066;-0.726;-0.221
0.848;Ankle_right;0.138;-0.729;-0.175
0.848;Elbow_left;-0.257;-0.009;-0.093
0.848;Elbow_right;0.252;0.043;-0.068
0.848;Foot_left;0.000;0.000;0.000
0.848;Foot_right;0.000;0.000;0.000
0.848;Hand_left;-0.193;-0.247;0.011
0.848;Hand_right;0.084;-0.188;0.095
0.848;Head;-0.006;0.547;0.062
0.848;Hip_center;-0.006;0.006;-0.108
0.848;Hip_left;-0.090;-0.078;-0.125
0.848;Hip_right;0.079;-0.073;-0.129
0.848;Knee_Right;0.130;-0.398;-0.157
0.848;Knee_left;-0.117;-0.409;-0.159
0.848;Shoulder_center;-0.009;0.350;-0.015
0.848;Shoulder_left;-0.196;0.268;-0.034
0.848;Shoulder_right;0.172;0.287;-0.049
0.848;Spine;-0.006;0.063;-0.090
0.848;Wrist_left;-0.245;-0.240;-0.071
0.848;Wrist_right;0.164;-0.147;0.057
1.083;Ankle_left;-0.064;-0.726;-0.220
1.083;Ankle_right;0.138;-0.728;-0.176
1.083;Elbow_left;-0.257;-0.010;-0.094
1.083;Elbow_right;0.249;0.042;-0.067
1.083;Foot_left;0.000;0.000;0.000
1.083;Foot_right;0.000;0.000;0.000
1.083;Hand_left;0.008;-0.164;0.115
1.083;Hand_right;0.087;-0.201;0.088
1.083;Head;-0.005;0.547;0.065
1.083;Hip_center;-0.006;0.007;-0.109
1.083;Hip_left;-0.089;-0.075;-0.126
1.083;Hip_right;0.078;-0.071;-0.131
1.083;Knee_Right;0.130;-0.397;-0.156
1.083;Knee_left;-0.118;-0.407;-0.159
1.083;Shoulder_center;-0.008;0.350;-0.014
1.083;Shoulder_left;-0.196;0.268;-0.034
1.083;Shoulder_right;0.171;0.287;-0.048
1.083;Spine;-0.006;0.064;-0.090
1.083;Wrist_left;-0.066;-0.107;0.124
1.083;Wrist_right;0.161;-0.150;0.057
1.331;Ankle_left;-0.064;-0.725;-0.221
1.331;Ankle_right;0.138;-0.728;-0.176
1.331;Elbow_left;-0.256;-0.009;-0.093
1.331;Elbow_right;0.250;0.044;-0.068
1.331;Foot_left;0.000;0.000;0.000
1.331;Foot_right;0.000;0.000;0.000
1.331;Hand_left;0.026;-0.176;0.109
1.331;Hand_right;0.081;-0.179;0.095
1.331;Head;-0.005;0.546;0.065
1.331;Hip_center;-0.006;0.008;-0.109
1.331;Hip_left;-0.089;-0.074;-0.126
1.331;Hip_right;0.078;-0.070;-0.132
1.331;Knee_Right;0.130;-0.398;-0.157
1.331;Knee_left;-0.116;-0.409;-0.160
1.331;Shoulder_center;-0.008;0.350;-0.013
1.331;Shoulder_left;-0.196;0.267;-0.033
1.331;Shoulder_right;0.171;0.287;-0.049
1.331;Spine;-0.006;0.065;-0.091
1.331;Wrist_left;-0.041;-0.121;0.124
1.331;Wrist_right;0.150;-0.137;0.069
1.578;Ankle_left;-0.064;-0.726;-0.221
1.578;Ankle_right;0.137;-0.728;-0.176
1.578;Elbow_left;-0.257;-0.009;-0.093
1.578;Elbow_right;0.249;0.043;-0.068
1.578;Foot_left;0.000;0.000;0.000
1.578;Foot_right;0.000;0.000;0.000
1.578;Hand_left;0.022;-0.174;0.112
1.578;Hand_right;0.049;-0.185;0.113
1.578;Head;-0.004;0.546;0.066
1.578;Hip_center;-0.005;0.007;-0.108
1.578;Hip_left;-0.086;-0.076;-0.125
1.578;Hip_right;0.078;-0.071;-0.130
1.578;Knee_Right;0.129;-0.397;-0.157
1.578;Knee_left;-0.117;-0.407;-0.159
1.578;Shoulder_center;-0.008;0.349;-0.013
1.578;Shoulder_left;-0.196;0.267;-0.033
1.578;Shoulder_right;0.171;0.287;-0.048
1.578;Spine;-0.005;0.064;-0.089
1.578;Wrist_left;-0.048;-0.120;0.125
1.578;Wrist_right;0.100;-0.177;0.090
1.879;Ankle_left;-0.064;-0.726;-0.222
1.879;Ankle_right;0.137;-0.729;-0.177
1.879;Elbow_left;-0.257;-0.010;-0.093
1.879;Elbow_right;0.250;0.043;-0.066
1.879;Foot_left;0.000;0.000;0.000
1.879;Foot_right;0.000;0.000;0.000
1.879;Hand_left;0.018;-0.168;0.111
1.879;Hand_right;0.072;-0.185;0.094
1.879;Head;-0.005;0.547;0.065
1.879;Hip_center;-0.008;0.011;-0.109
1.879;Hip_left;-0.093;-0.071;-0.127
1.879;Hip_right;0.077;-0.068;-0.131
1.879;Knee_Right;0.129;-0.398;-0.157
1.879;Knee_left;-0.117;-0.408;-0.160
1.879;Shoulder_center;-0.008;0.349;-0.013
1.879;Shoulder_left;-0.196;0.267;-0.032
1.879;Shoulder_right;0.171;0.287;-0.047
1.879;Spine;-0.007;0.066;-0.090
1.879;Wrist_left;-0.054;-0.114;0.123
1.879;Wrist_right;0.146;-0.139;0.068
2.161;Ankle_left;-0.065;-0.726;-0.221
2.161;Ankle_right;0.136;-0.729;-0.177
2.161;Elbow_left;-0.257;-0.011;-0.091
2.161;Elbow_right;0.250;0.044;-0.063
2.161;Foot_left;0.000;0.000;0.000
2.161;Foot_right;0.000;0.000;0.000
2.161;Hand_left;0.018;-0.170;0.113
2.161;Hand_right;0.073;-0.185;0.096
2.161;Head;-0.006;0.548;0.065
2.161;Hip_center;-0.009;0.010;-0.106
2.161;Hip_left;-0.094;-0.072;-0.125
2.161;Hip_right;0.075;-0.069;-0.128
2.161;Knee_Right;0.129;-0.398;-0.155
2.161;Knee_left;-0.117;-0.408;-0.159
2.161;Shoulder_center;-0.009;0.349;-0.010
2.161;Shoulder_left;-0.197;0.267;-0.029
2.161;Shoulder_right;0.170;0.287;-0.045
2.161;Spine;-0.009;0.066;-0.088
2.161;Wrist_left;-0.055;-0.118;0.126
2.161;Wrist_right;0.150;-0.141;0.066
2.434;Ankle_left;-0.065;-0.726;-0.221
2.434;Ankle_right;0.136;-0.729;-0.177
2.434;Elbow_left;-0.258;-0.012;-0.087
2.434;Elbow_right;0.251;0.043;-0.062
2.434;Foot_left;0.000;0.000;0.000
2.434;Foot_right;0.000;0.000;0.000
2.434;Hand_left;0.021;-0.172;0.117
2.434;Hand_right;0.072;-0.187;0.101
2.434;Head;-0.007;0.546;0.068
2.434;Hip_center;-0.008;0.008;-0.103
2.434;Hip_left;-0.090;-0.076;-0.121
2.434;Hip_right;0.075;-0.071;-0.125
2.434;Knee_Right;0.129;-0.398;-0.155
2.434;Knee_left;-0.116;-0.410;-0.161
2.434;Shoulder_center;-0.009;0.348;-0.010
2.434;Shoulder_left;-0.198;0.266;-0.027
2.434;Shoulder_right;0.170;0.287;-0.043
2.434;Spine;-0.008;0.064;-0.086
2.434;Wrist_left;-0.050;-0.119;0.130
2.434;Wrist_right;0.149;-0.140;0.073
2.692;Ankle_left;-0.066;-0.726;-0.222
2.692;Ankle_right;0.135;-0.729;-0.177
2.692;Elbow_left;-0.259;-0.015;-0.082
2.692;Elbow_right;0.249;0.042;-0.059
2.692;Foot_left;0.000;0.000;0.000
2.692;Foot_right;0.000;0.000;0.000
2.692;Hand_left;0.025;-0.176;0.115
2.692;Hand_right;0.073;-0.190;0.100
2.692;Head;-0.007;0.544;0.072
2.692;Hip_center;-0.007;0.007;-0.103
2.692;Hip_left;-0.088;-0.077;-0.121
2.692;Hip_right;0.076;-0.072;-0.125
2.692;Knee_Right;0.129;-0.397;-0.155
2.692;Knee_left;-0.118;-0.408;-0.160
2.692;Shoulder_center;-0.009;0.348;-0.007
2.692;Shoulder_left;-0.198;0.266;-0.025
2.692;Shoulder_right;0.170;0.287;-0.043
2.692;Spine;-0.007;0.064;-0.085
2.692;Wrist_left;-0.045;-0.125;0.129
2.692;Wrist_right;0.149;-0.144;0.072
2.965;Ankle_left;-0.066;-0.727;-0.222
2.965;Ankle_right;0.135;-0.729;-0.177
2.965;Elbow_left;-0.263;-0.013;-0.083
2.965;Elbow_right;0.248;0.040;-0.057
2.965;Foot_left;0.000;0.000;0.000
2.965;Foot_right;0.000;0.000;0.000
2.965;Hand_left;0.021;-0.174;0.117
2.965;Hand_right;0.070;-0.192;0.102
2.965;Head;-0.007;0.545;0.073
2.965;Hip_center;-0.006;0.006;-0.102
2.965;Hip_left;-0.087;-0.079;-0.121
2.965;Hip_right;0.077;-0.072;-0.124
2.965;Knee_Right;0.129;-0.397;-0.155
2.965;Knee_left;-0.118;-0.410;-0.163
2.965;Shoulder_center;-0.009;0.347;-0.006
2.965;Shoulder_left;-0.198;0.266;-0.024
2.965;Shoulder_right;0.170;0.286;-0.042
2.965;Spine;-0.007;0.063;-0.084
2.965;Wrist_left;-0.052;-0.122;0.130
2.965;Wrist_right;0.148;-0.147;0.074
3.242;Ankle_left;-0.066;-0.727;-0.222
3.242;Ankle_right;0.134;-0.730;-0.178
3.242;Elbow_left;-0.268;-0.013;-0.084
3.242;Elbow_right;0.249;0.041;-0.059
3.242;Foot_left;0.000;0.000;0.000
3.242;Foot_right;0.000;0.000;0.000
3.242;Hand_left;0.015;-0.170;0.121
3.242;Hand_right;0.072;-0.193;0.103
3.242;Head;-0.007;0.543;0.074
3.242;Hip_center;-0.004;0.004;-0.102
3.242;Hip_left;-0.084;-0.081;-0.119
3.242;Hip_right;0.079;-0.073;-0.124
3.242;Knee_Right;0.128;-0.397;-0.156
3.242;Knee_left;-0.120;-0.415;-0.165
3.242;Shoulder_center;-0.009;0.346;-0.005
3.242;Shoulder_left;-0.198;0.265;-0.024
3.242;Shoulder_right;0.170;0.286;-0.042
3.242;Spine;-0.005;0.061;-0.083
3.242;Wrist_left;-0.062;-0.117;0.129
3.242;Wrist_right;0.148;-0.142;0.079
3.518;Ankle_left;-0.066;-0.727;-0.221
3.518;Ankle_right;0.134;-0.730;-0.178
3.518;Elbow_left;-0.267;-0.013;-0.084
3.518;Elbow_right;0.249;0.042;-0.059
3.518;Foot_left;0.000;0.000;0.000
3.518;Foot_right;0.000;0.000;0.000
3.518;Hand_left;0.017;-0.172;0.121
3.518;Hand_right;0.073;-0.194;0.103
3.518;Head;-0.008;0.542;0.076
3.518;Hip_center;-0.006;0.004;-0.100
3.518;Hip_left;-0.089;-0.081;-0.116
3.518;Hip_right;0.078;-0.073;-0.124
3.518;Knee_Right;0.126;-0.397;-0.155
3.518;Knee_left;-0.117;-0.415;-0.166
3.518;Shoulder_center;-0.010;0.345;-0.003
3.518;Shoulder_left;-0.198;0.265;-0.022
3.518;Shoulder_right;0.169;0.285;-0.041
3.518;Spine;-0.006;0.060;-0.081
3.518;Wrist_left;-0.059;-0.121;0.131
3.518;Wrist_right;0.149;-0.145;0.077
3.775;Ankle_left;-0.066;-0.727;-0.221
3.775;Ankle_right;0.134;-0.730;-0.177
3.775;Elbow_left;-0.267;-0.015;-0.084
3.775;Elbow_right;0.247;0.042;-0.059
3.775;Foot_left;0.000;0.000;0.000
3.775;Foot_right;0.000;0.000;0.000
3.775;Hand_left;0.025;-0.179;0.118
3.775;Hand_right;0.069;-0.191;0.105
3.775;Head;-0.010;0.541;0.076
